user_id,cohort_recharge_date,recharge_amount_on_day,recharge_count_on_day,wallet_balance_after_recharge,days_since_signup,lifetime_recharge_count_before_day,lifetime_recharge_amount_before_day,sessions_last_7d,app_launches_last_7d,notifications_clicked_last_7d,consultations_last_7d,paid_consult_minutes_last_7d,avg_consult_rating,has_used_coupon_on_day,has_done_promo_recharge,is_free_consultation_taken,has_push_enabled,country,device_type,acquisition_source,campaign_group,city_tier,future_recharged
100178,2026-01-27,803.0,1,471.0,343,1,108.0,10,6,1,0,0.0,4.0,0,1,0,1,India,Android,Referral,Performance,Tier 3,1
100179,2026-01-27,551.0,1,55.0,458,1,218.0,1,2,1,1,5.0,3.5,0,0,1,1,USA,Android,Meta Ads,Brand,Tier 2,1
100180,2026-01-27,565.0,1,616.0,209,5,1575.0,7,4,2,2,10.9,3.6,0,0,1,1,USA,iOS,Referral,Remarketing,Tier 2,1
100181,2026-01-27,418.0,2,288.0,232,3,1036.0,3,6,1,1,8.9,3.8,0,0,0,1,USA,Android,Organic,Unmapped,Tier 3,1
100182,2026-01-27,610.0,1,279.0,393,0,0.0,4,8,0,5,99.6,3.3,1,0,0,0,India,iOS,Meta Ads,Brand,Tier 1,1
100183,2026-01-27,190.0,1,98.0,529,2,1281.0,6,4,1,2,9.3,2.2,0,0,0,1,India,Android,Google Ads,Performance,Tier 1,1
100184,2026-01-27,1178.0,1,132.0,425,2,918.0,7,5,0,0,0.0,5.0,0,0,0,0,India,Android,Organic,Brand,Tier 1,1
100185,2026-01-27,238.0,1,114.0,249,3,3058.0,3,4,3,2,10.0,3.5,0,0,1,1,India,Android,Organic,Influencer,Tier 1,1
100186,2026-01-27,819.0,1,412.0,322,0,0.0,3,5,1,2,40.1,4.8,1,1,0,0,India,Android,Organic,Unmapped,Tier 1,1
100187,2026-01-27,1084.0,1,25.0,188,4,4079.0,5,6,2,1,4.6,3.1,0,0,0,0,India,Android,Meta Ads,Brand,Tier 2,1
100188,2026-01-27,817.0,2,150.0,246,1,582.0,4,10,1,2,8.0,4.7,1,1,1,1,India,Android,Organic,Performance,Tier 1,0
100189,2026-01-27,1799.0,2,160.0,209,3,1670.0,8,5,0,1,5.1,3.4,0,0,1,0,India,Android,Organic,Performance,Tier 2,1
100190,2026-01-27,62.0,1,110.0,53,3,2435.0,4,6,1,2,31.9,3.9,1,0,1,1,UAE,Android,Organic,Performance,Tier 3,1
100191,2026-01-27,327.0,1,70.0,472,2,1453.0,4,2,1,0,0.0,2.8,1,0,1,1,India,Android,Meta Ads,Performance,Tier 1,1
100192,2026-01-27,1072.0,1,10.0,73,3,1373.0,6,8,2,1,21.1,2.7,0,0,1,1,India,Android,CRM,Influencer,Tier 2,1
100193,2026-01-27,156.0,1,152.0,144,2,531.0,9,7,0,2,1.0,3.3,0,0,1,1,India,Android,CRM,Performance,Tier 1,1
100194,2026-01-27,245.0,1,255.0,136,2,2324.0,9,6,0,2,7.6,4.9,0,0,1,1,India,Android,Google Ads,Performance,Tier 3,0
100195,2026-01-27,670.0,2,175.0,119,2,1064.0,8,11,2,2,2.7,4.9,0,0,0,0,USA,Android,Meta Ads,Brand,Tier 3,1
100196,2026-01-27,485.0,4,70.0,268,1,536.0,6,7,0,1,8.9,4.3,0,0,1,1,India,Android,Referral,Performance,Tier 1,1
100197,2026-01-27,642.0,1,162.0,518,3,6254.0,5,6,0,0,0.0,5.0,1,0,0,0,UAE,Android,CRM,Unmapped,Tier 1,0
100198,2026-01-27,515.0,2,475.0,177,1,1026.0,3,6,0,3,22.8,3.9,0,0,1,1,India,iOS,CRM,Remarketing,Tier 3,1
100199,2026-01-27,549.0,1,91.0,396,2,857.0,5,8,0,1,2.0,3.4,1,0,1,1,India,Android,Referral,Remarketing,Tier 1,1
100200,2026-01-27,265.0,1,196.0,395,3,1501.0,10,4,1,3,85.9,3.6,1,1,0,0,India,Android,Referral,Unmapped,Tier 2,0
100201,2026-01-27,537.0,1,219.0,412,1,242.0,4,7,0,3,6.2,4.5,1,0,1,1,India,Android,Google Ads,Influencer,Tier 1,1
100202,2026-01-27,345.0,1,41.0,336,0,0.0,2,7,1,0,0.0,3.7,1,0,1,1,India,Android,Google Ads,Influencer,Tier 2,0
100203,2026-01-27,382.0,1,127.0,399,2,856.0,5,4,2,1,5.8,5.0,0,0,1,1,USA,Android,CRM,Brand,Tier 2,0
100204,2026-01-27,811.0,4,128.0,411,3,2077.0,4,7,1,0,0.0,3.5,0,0,1,1,USA,Web,Referral,Influencer,Tier 2,0
100205,2026-01-27,149.0,1,169.0,368,2,515.0,6,8,1,1,10.5,4.9,0,0,1,1,India,Android,Google Ads,Brand,Tier 2,0
100206,2026-01-27,37.0,1,402.0,301,4,3493.0,2,8,0,0,0.0,4.4,1,0,0,1,UK,iOS,Meta Ads,Performance,Tier 2,0
100207,2026-01-27,772.0,1,53.0,49,4,831.0,6,12,1,2,3.6,4.6,0,0,0,1,Canada,Android,Meta Ads,Brand,Tier 2,1
100208,2026-01-27,538.0,3,420.0,274,2,866.0,8,3,2,1,3.0,3.0,0,0,1,1,India,Android,Google Ads,Influencer,Tier 1,1
100209,2026-01-27,1083.0,1,269.0,406,0,0.0,5,6,1,3,26.7,1.9,1,0,1,0,India,Android,CRM,Unmapped,Tier 1,0
100210,2026-01-27,250.0,3,628.0,184,1,1656.0,2,6,3,0,0.0,4.1,0,0,0,1,UK,Android,Organic,Performance,Tier 3,0
100211,2026-01-27,434.0,2,16.0,134,4,5087.0,2,6,1,1,2.3,3.5,1,1,1,1,India,iOS,Organic,Influencer,Tier 1,0
100212,2026-01-27,499.0,1,871.0,320,2,2182.0,7,7,3,1,10.7,4.3,0,0,0,0,India,iOS,Google Ads,Brand,Tier 1,1
100213,2026-01-27,292.0,1,39.0,71,1,547.0,7,6,2,1,8.8,4.4,0,0,1,1,India,Android,CRM,Remarketing,Tier 2,1
100214,2026-01-27,224.0,1,75.0,388,2,1814.0,3,6,0,2,7.4,3.5,0,1,1,1,India,iOS,Google Ads,Performance,Tier 2,0
100215,2026-01-27,798.0,2,76.0,530,2,810.0,7,3,1,1,5.1,3.2,1,0,1,1,India,Android,Meta Ads,Brand,Tier 2,1
100216,2026-01-27,136.0,1,260.0,261,1,782.0,3,6,0,3,34.5,4.0,0,0,0,1,India,Android,Meta Ads,Remarketing,Tier 1,0
100217,2026-01-27,194.0,1,137.0,15,2,321.0,3,3,0,2,32.5,2.2,0,0,1,1,India,Android,CRM,Performance,Tier 3,1
100218,2026-01-27,423.0,1,87.0,146,5,3204.0,3,7,0,1,2.2,3.6,1,0,0,0,USA,Android,Google Ads,Performance,Tier 1,0
100219,2026-01-27,861.0,1,550.0,17,2,319.0,5,5,1,3,21.7,3.9,0,0,1,1,UK,Android,Google Ads,Performance,Tier 1,1
100220,2026-01-27,307.0,2,12.0,248,2,2088.0,6,4,3,0,0.0,4.4,0,1,1,0,USA,Android,CRM,Performance,Tier 3,1
100221,2026-01-27,277.0,2,348.0,167,2,1752.0,6,7,0,3,22.7,3.2,0,1,1,1,India,Android,Referral,Performance,Tier 1,1
100222,2026-01-27,405.0,1,157.0,417,1,1354.0,5,6,2,0,0.0,3.9,0,0,1,1,India,Android,Organic,Brand,Tier 2,0
100223,2026-01-27,602.0,1,85.0,455,2,366.0,6,10,2,0,0.0,4.7,0,0,1,1,India,Android,CRM,Performance,Tier 1,1
100224,2026-01-27,359.0,1,96.0,234,1,2071.0,1,4,1,1,9.6,4.3,0,0,1,1,India,iOS,CRM,Unmapped,Tier 1,1
100225,2026-01-27,934.0,2,125.0,528,0,0.0,3,8,0,1,9.6,4.7,0,0,0,1,USA,Android,CRM,Remarketing,Tier 3,1
100226,2026-01-27,960.0,1,77.0,242,1,1034.0,6,6,2,1,4.2,3.1,0,0,1,1,India,Android,Meta Ads,Unmapped,Tier 1,1
100227,2026-01-27,423.0,2,309.0,64,2,468.0,6,10,0,1,7.6,3.5,0,0,1,1,India,Android,Google Ads,Brand,Tier 1,0
100228,2026-01-27,1501.0,1,116.0,490,6,4069.0,5,4,1,1,5.5,4.2,1,0,1,1,India,iOS,Organic,Performance,Tier 2,1
100229,2026-01-27,491.0,1,276.0,213,4,1820.0,3,7,5,1,6.1,3.1,0,0,1,1,India,Android,Google Ads,Brand,Tier 1,1
100230,2026-01-27,939.0,3,97.0,478,2,1751.0,7,7,1,2,6.3,3.6,1,0,1,1,USA,Android,Meta Ads,Performance,Tier 2,1
100231,2026-01-27,590.0,1,193.0,396,1,88.0,3,3,0,5,145.9,4.9,0,0,0,1,India,Android,Organic,Unmapped,Tier 2,1
100232,2026-01-27,582.0,1,193.0,507,2,431.0,1,12,1,1,1.8,4.1,1,0,1,1,USA,Web,Google Ads,Performance,Tier 1,1
100233,2026-01-27,107.0,1,168.0,348,3,3332.0,6,5,2,0,0.0,4.5,1,0,0,1,India,Android,Google Ads,Remarketing,Tier 1,0
100234,2026-01-27,180.0,1,430.0,320,0,0.0,2,7,1,2,11.3,5.0,0,0,1,1,India,iOS,Organic,Brand,Tier 1,0
100235,2026-01-27,374.0,3,461.0,126,1,461.0,1,2,0,3,17.4,3.6,1,1,0,0,India,Android,CRM,Remarketing,Tier 1,0
100236,2026-01-27,956.0,3,297.0,150,5,2060.0,3,7,1,1,5.8,5.0,0,0,1,0,India,Android,CRM,Unmapped,Tier 3,1
100237,2026-01-27,596.0,2,370.0,177,1,627.0,5,5,1,2,23.8,3.7,0,1,1,0,India,Android,Organic,Performance,Tier 2,1
100238,2026-01-27,376.0,1,285.0,167,2,509.0,6,4,1,1,6.3,2.7,1,0,1,0,UK,Android,Referral,Performance,Tier 2,1
100239,2026-01-27,712.0,1,109.0,320,2,2356.0,5,5,0,0,0.0,4.2,0,0,1,1,India,Android,Google Ads,Unmapped,Tier 1,1
100240,2026-01-27,933.0,2,147.0,469,2,1274.0,6,7,1,1,7.8,3.6,0,0,1,1,UAE,iOS,Organic,Remarketing,Tier 3,1
100241,2026-01-27,469.0,1,16.0,19,5,6323.0,3,3,2,0,0.0,2.7,1,0,1,1,India,Android,Organic,Performance,Tier 2,1
100242,2026-01-27,547.0,3,65.0,334,0,0.0,4,6,0,0,0.0,3.4,0,0,1,1,India,iOS,Organic,Performance,Tier 1,0
100243,2026-01-27,499.0,1,40.0,409,0,0.0,3,6,1,1,9.4,3.3,0,0,0,0,India,Android,Meta Ads,Performance,Tier 1,1
100244,2026-01-27,448.0,1,85.0,239,4,117.0,5,8,1,0,0.0,4.5,0,0,1,1,India,Android,Meta Ads,Performance,Tier 2,1
100245,2026-01-27,248.0,1,206.0,148,4,3108.0,3,3,1,0,0.0,5.0,0,0,1,0,India,iOS,Referral,Brand,Tier 3,0
100246,2026-01-27,232.0,1,105.0,233,2,1543.0,6,7,0,0,0.0,4.3,0,0,0,1,India,Android,Organic,Performance,Tier 1,0
100247,2026-01-27,709.0,1,320.0,447,3,3745.0,5,4,0,2,33.3,4.3,0,0,1,1,India,Web,Referral,Unmapped,Tier 1,1
100248,2026-01-27,944.0,1,68.0,493,0,0.0,5,7,3,0,0.0,3.3,1,1,0,1,India,Android,CRM,Brand,Tier 1,1
100249,2026-01-27,376.0,1,267.0,369,3,1603.0,6,3,3,1,5.5,3.4,0,0,1,1,UAE,Android,CRM,Performance,Tier 3,1
100250,2026-01-27,369.0,1,62.0,262,0,0.0,6,9,1,0,0.0,4.4,1,0,1,0,India,Android,Meta Ads,Remarketing,Tier 2,0
100251,2026-01-27,79.0,1,408.0,348,2,1063.0,6,9,0,0,0.0,4.4,0,0,0,1,India,Android,Organic,Remarketing,Tier 2,0
100252,2026-01-27,63.0,1,68.0,365,1,357.0,7,5,1,0,0.0,5.0,0,0,1,1,India,Android,Google Ads,Performance,Tier 2,0
100253,2026-01-27,1105.0,2,237.0,414,3,2746.0,5,6,0,2,22.0,3.6,0,1,1,1,India,Android,Organic,Remarketing,Tier 2,0
100254,2026-01-27,262.0,1,87.0,78,4,288.0,4,4,0,3,17.8,3.4,0,0,1,0,Canada,Android,Meta Ads,Unmapped,Tier 1,0
100255,2026-01-27,1878.0,3,511.0,40,2,1050.0,8,9,2,1,15.9,5.0,0,0,1,1,UAE,Android,Organic,Performance,Tier 1,1
100256,2026-01-27,300.0,3,496.0,186,0,0.0,1,7,1,1,9.4,4.8,0,0,1,1,India,Android,Meta Ads,Unmapped,Tier 3,1
100257,2026-01-27,111.0,1,231.0,140,0,0.0,4,2,2,1,5.5,4.7,0,0,0,1,India,Android,Organic,Unmapped,Tier 2,0
100258,2026-01-27,501.0,1,228.0,331,1,621.0,2,8,0,2,19.6,2.9,0,0,1,1,Canada,Android,Organic,Brand,Tier 1,0
100259,2026-01-27,792.0,2,302.0,281,0,0.0,5,6,2,0,0.0,4.2,1,1,0,1,UK,Android,Meta Ads,Remarketing,Tier 1,1
100260,2026-01-27,734.0,1,263.0,495,1,245.0,6,5,2,2,10.0,5.0,0,0,1,1,India,Android,Organic,Performance,Tier 2,1
100261,2026-01-27,845.0,2,333.0,419,3,2333.0,5,9,4,3,95.8,4.7,1,0,1,1,India,Android,Meta Ads,Performance,Tier 2,1
100262,2026-01-27,208.0,1,66.0,79,2,1395.0,8,5,0,0,0.0,4.8,1,1,0,1,India,iOS,Organic,Unmapped,Tier 2,0
100263,2026-01-27,1088.0,1,168.0,458,2,357.0,2,5,0,3,4.7,3.7,0,0,1,0,India,Web,Referral,Performance,Tier 2,0
100264,2026-01-27,1129.0,1,93.0,416,2,1385.0,7,8,2,0,0.0,3.1,1,1,0,1,UAE,Android,Referral,Performance,Tier 1,1
100265,2026-01-27,1161.0,1,491.0,206,0,0.0,1,5,0,1,6.1,3.5,0,0,0,1,UAE,Android,CRM,Brand,Tier 3,1
100266,2026-01-27,561.0,3,47.0,31,5,1502.0,3,6,2,2,14.3,4.3,0,0,1,1,UAE,Android,Organic,Remarketing,Tier 2,0
100267,2026-01-27,354.0,1,553.0,428,2,590.0,5,12,1,1,7.6,3.6,0,0,0,1,Canada,Android,Referral,Remarketing,Tier 2,1
100268,2026-01-27,330.0,3,170.0,104,1,2175.0,3,7,0,2,19.7,4.8,0,0,1,1,India,Android,Organic,Unmapped,Tier 2,0
100269,2026-01-27,110.0,1,337.0,118,0,0.0,4,8,1,4,28.2,4.1,0,0,1,1,India,Web,Google Ads,Performance,Tier 3,0
100270,2026-01-27,306.0,2,104.0,254,2,2155.0,5,14,3,1,0.3,3.9,0,0,1,1,India,Android,Meta Ads,Remarketing,Tier 3,0
100271,2026-01-27,34.0,3,43.0,44,0,0.0,4,8,0,4,46.3,3.9,1,0,0,0,USA,iOS,Google Ads,Performance,Tier 1,1
100272,2026-01-27,95.0,1,477.0,215,4,911.0,5,6,3,1,5.2,2.5,1,0,1,1,India,Android,Meta Ads,Remarketing,Tier 1,0
100273,2026-01-27,556.0,1,248.0,133,1,371.0,5,8,2,0,0.0,2.9,1,0,1,1,India,Android,Meta Ads,Performance,Tier 2,1
100274,2026-01-27,385.0,2,52.0,28,1,1134.0,1,9,1,0,0.0,5.0,1,0,1,1,India,Web,CRM,Influencer,Tier 1,1
100275,2026-01-27,540.0,2,152.0,487,2,2337.0,3,8,0,0,0.0,3.8,0,0,1,1,India,Android,Organic,Unmapped,Tier 1,0
100276,2026-01-27,752.0,1,143.0,140,2,443.0,4,2,2,0,0.0,3.6,0,0,1,1,India,Android,Organic,Influencer,Tier 2,1
100277,2026-01-27,611.0,1,241.0,293,4,2714.0,4,5,0,2,27.9,2.8,1,1,0,1,India,Android,Google Ads,Brand,Tier 2,1
100278,2026-01-27,575.0,2,66.0,441,5,3234.0,4,6,0,0,0.0,4.4,1,0,0,1,India,iOS,Google Ads,Brand,Tier 2,1
100279,2026-01-27,438.0,1,51.0,259,1,420.0,4,7,1,1,10.9,2.2,0,0,0,1,India,Web,Organic,Brand,Tier 2,0
100280,2026-01-27,254.0,1,187.0,158,2,1457.0,8,4,2,3,12.2,4.4,1,0,1,0,UK,Android,CRM,Performance,Tier 2,1
100281,2026-01-27,158.0,1,70.0,401,1,856.0,5,4,2,2,25.1,2.0,0,0,0,1,India,Android,Meta Ads,Remarketing,Tier 2,1
100282,2026-01-27,312.0,1,487.0,373,3,632.0,3,5,1,4,62.1,4.0,0,0,1,1,India,iOS,Organic,Brand,Tier 2,1
100283,2026-01-27,443.0,2,313.0,5,3,288.0,2,5,0,1,12.9,4.8,0,0,1,1,India,Android,Organic,Remarketing,Tier 1,0
100284,2026-01-27,484.0,1,307.0,442,0,0.0,2,4,2,2,26.2,3.7,1,1,1,1,Canada,Android,Referral,Brand,Tier 2,0
100285,2026-01-27,847.0,3,16.0,63,3,1085.0,5,8,1,1,3.4,3.9,0,0,1,0,USA,Android,Google Ads,Performance,Tier 1,1
100286,2026-01-27,414.0,1,108.0,398,1,423.0,1,5,1,1,2.7,5.0,1,0,1,1,India,Android,Organic,Unmapped,Tier 1,1
100287,2026-01-27,680.0,1,129.0,53,1,916.0,2,5,2,0,0.0,2.6,0,0,0,1,India,Android,Organic,Influencer,Tier 2,1
100288,2026-01-27,126.0,1,59.0,35,5,2373.0,6,5,0,2,21.8,3.7,0,0,1,1,UAE,Android,Organic,Performance,Tier 3,1
100289,2026-01-27,562.0,1,264.0,65,2,724.0,3,4,2,2,1.8,3.3,0,0,0,1,UAE,iOS,Organic,Brand,Tier 2,0
100290,2026-01-27,535.0,2,237.0,399,5,457.0,6,7,2,1,1.6,3.8,0,0,1,1,India,Android,Google Ads,Remarketing,Tier 3,0
100291,2026-01-27,1088.0,1,297.0,244,4,4433.0,3,3,1,2,11.8,3.9,0,0,1,1,India,Android,CRM,Performance,Tier 1,1
100292,2026-01-27,386.0,2,364.0,324,2,442.0,4,7,2,0,0.0,4.8,0,0,1,1,India,Android,Organic,Influencer,Tier 2,0
100293,2026-01-27,373.0,1,351.0,151,4,4690.0,3,7,0,1,4.5,2.7,1,0,1,1,India,Android,Organic,Performance,Tier 1,0
100294,2026-01-27,756.0,1,922.0,64,3,999.0,5,3,0,2,38.8,4.4,0,0,1,1,India,Web,Google Ads,Brand,Tier 2,1
100295,2026-01-27,169.0,1,163.0,424,2,378.0,9,8,1,0,0.0,5.0,0,1,1,0,USA,Android,Google Ads,Brand,Tier 2,0
100296,2026-01-27,552.0,2,141.0,449,3,1524.0,5,5,1,2,24.9,3.5,0,0,0,1,UK,iOS,Meta Ads,Performance,Tier 3,1
100297,2026-01-27,161.0,1,261.0,453,2,502.0,3,4,0,1,3.9,4.2,0,0,1,1,India,Android,Organic,Brand,Tier 3,1
100298,2026-01-27,1406.0,1,412.0,35,4,1598.0,5,9,1,2,3.6,3.1,0,0,0,1,India,Android,Organic,Performance,Tier 1,1
100299,2026-01-27,336.0,1,29.0,499,3,1488.0,0,5,0,3,33.8,5.0,0,0,1,0,India,Android,Google Ads,Unmapped,Tier 2,1
100300,2026-01-27,152.0,1,80.0,292,3,2546.0,3,5,1,0,0.0,2.2,0,1,1,1,India,Android,Organic,Unmapped,Tier 2,0
100301,2026-01-27,310.0,1,99.0,105,0,0.0,3,4,0,3,8.9,3.8,0,1,0,1,India,Android,Organic,Unmapped,Tier 2,1
100302,2026-01-27,554.0,1,177.0,107,4,1208.0,3,4,2,1,12.4,4.0,1,1,0,1,India,Android,Organic,Performance,Tier 1,1
100303,2026-01-27,666.0,4,109.0,271,0,0.0,7,9,0,3,5.0,2.2,0,0,1,1,India,Android,Google Ads,Performance,Tier 3,1
100304,2026-01-27,1051.0,1,368.0,325,2,301.0,2,7,3,2,8.3,2.7,1,0,1,1,India,Android,Meta Ads,Performance,Tier 1,1
100305,2026-01-27,281.0,1,198.0,26,0,0.0,4,3,0,2,23.1,3.3,0,0,1,1,UK,Android,Organic,Brand,Tier 2,1
100306,2026-01-27,779.0,1,151.0,267,1,574.0,3,7,2,3,11.2,3.6,0,0,1,1,India,Android,Google Ads,Brand,Tier 3,1
100307,2026-01-27,95.0,2,239.0,129,2,179.0,7,5,4,1,0.2,4.1,0,0,0,1,UAE,Android,Meta Ads,Performance,Tier 2,0
100308,2026-01-27,195.0,1,19.0,495,5,2994.0,7,5,1,3,23.8,1.9,1,0,1,1,India,Android,Organic,Unmapped,Tier 2,1
100309,2026-01-27,130.0,1,230.0,332,2,485.0,3,4,3,0,0.0,4.6,0,1,0,1,India,Android,CRM,Performance,Tier 2,0
100310,2026-01-27,242.0,2,72.0,200,3,1184.0,7,6,0,3,12.5,3.6,0,1,0,1,India,Android,Organic,Performance,Tier 2,0
100311,2026-01-27,755.0,1,321.0,228,1,1355.0,2,8,2,0,0.0,4.1,0,0,1,1,India,Android,Meta Ads,Performance,Tier 2,1
100312,2026-01-27,287.0,1,24.0,452,2,213.0,5,6,2,1,3.7,3.7,1,0,1,1,Canada,Android,Google Ads,Brand,Tier 1,1
100313,2026-01-27,332.0,1,251.0,372,1,800.0,5,7,2,0,0.0,3.2,1,0,1,1,India,Android,Meta Ads,Influencer,Tier 1,0
100314,2026-01-27,565.0,1,74.0,209,3,634.0,3,4,0,1,2.3,4.6,0,0,0,0,Canada,Android,Google Ads,Performance,Tier 1,1
100315,2026-01-27,647.0,2,418.0,453,1,177.0,5,7,2,0,0.0,5.0,0,0,0,0,India,Android,Referral,Brand,Tier 1,1
100316,2026-01-27,340.0,2,33.0,335,2,580.0,10,4,1,0,0.0,5.0,1,0,1,1,India,Android,Organic,Remarketing,Tier 2,1
100317,2026-01-27,194.0,2,172.0,32,3,487.0,4,7,0,0,0.0,4.4,0,0,0,1,India,iOS,Google Ads,Unmapped,Tier 3,1
100318,2026-01-27,1261.0,2,287.0,340,1,1866.0,6,1,2,2,15.9,2.9,0,0,0,1,India,Android,CRM,Brand,Tier 1,1
100319,2026-01-27,341.0,2,220.0,506,3,289.0,3,6,2,1,2.6,3.6,0,1,1,1,India,Android,Google Ads,Brand,Tier 1,0
100320,2026-01-27,368.0,1,219.0,466,1,148.0,3,8,5,1,6.1,3.2,0,0,0,1,India,Android,Google Ads,Performance,Tier 1,1
100321,2026-01-27,405.0,1,47.0,22,2,135.0,7,3,1,2,72.1,3.5,0,0,0,1,India,Android,Organic,Performance,Tier 2,1
100322,2026-01-27,694.0,1,44.0,476,1,237.0,3,3,1,1,19.3,2.7,1,0,0,1,India,Android,Organic,Performance,Tier 2,1
100323,2026-01-27,120.0,3,212.0,530,3,1546.0,4,3,0,1,2.0,5.0,0,0,1,0,India,Android,Organic,Performance,Tier 2,0
100324,2026-01-27,1578.0,3,187.0,87,5,2800.0,5,2,1,1,7.1,4.0,0,1,1,1,India,Android,Google Ads,Performance,Tier 3,1
100325,2026-01-27,361.0,2,62.0,344,2,1228.0,4,5,2,0,0.0,3.3,1,1,0,1,India,Android,Meta Ads,Unmapped,Tier 3,1
100326,2026-01-27,710.0,1,58.0,407,3,1933.0,5,7,1,2,5.2,4.5,0,0,1,0,India,Android,Google Ads,Unmapped,Tier 3,1
100327,2026-01-27,153.0,1,153.0,23,4,3867.0,8,7,1,2,9.7,3.6,0,1,1,0,India,Android,Google Ads,Performance,Tier 2,0
100328,2026-01-27,525.0,2,119.0,446,2,2748.0,4,9,2,0,0.0,4.0,0,1,1,1,India,Android,CRM,Unmapped,Tier 3,1
100329,2026-01-27,1425.0,1,613.0,212,4,2992.0,2,1,0,1,8.0,3.2,0,0,1,0,India,Android,Organic,Remarketing,Tier 1,1
100330,2026-01-27,1300.0,1,436.0,161,3,1498.0,8,8,3,1,10.5,3.1,1,0,0,1,India,Android,Organic,Performance,Tier 1,1
100331,2026-01-27,697.0,1,312.0,139,4,867.0,2,7,1,1,5.5,4.9,0,0,0,1,Canada,Android,Meta Ads,Remarketing,Tier 3,1
100332,2026-01-27,228.0,1,475.0,273,2,1082.0,6,7,2,2,4.9,4.5,0,0,0,1,India,Android,Google Ads,Unmapped,Tier 1,0
100333,2026-01-27,1015.0,1,92.0,431,0,0.0,1,4,2,0,0.0,5.0,0,0,1,0,UK,Web,Organic,Remarketing,Tier 2,1
100334,2026-01-27,94.0,3,105.0,443,6,2298.0,6,12,1,2,16.3,3.7,0,0,1,1,India,Android,CRM,Performance,Tier 2,0
100335,2026-01-27,221.0,2,392.0,121,0,0.0,2,5,1,1,4.0,3.9,0,0,1,0,India,Android,Organic,Influencer,Tier 2,0
100336,2026-01-27,439.0,1,172.0,446,1,636.0,3,4,2,1,9.2,4.4,0,0,0,1,UAE,Android,Organic,Influencer,Tier 1,1
100337,2026-01-27,104.0,1,181.0,446,4,1016.0,2,2,0,1,17.3,3.4,0,1,0,1,USA,Android,Meta Ads,Brand,Tier 1,0
100338,2026-01-27,310.0,3,54.0,33,1,292.0,4,3,2,0,0.0,2.8,0,0,1,1,UAE,Android,Organic,Unmapped,Tier 2,0
100339,2026-01-27,789.0,1,379.0,168,2,2150.0,3,9,0,1,10.3,4.4,0,1,1,1,India,iOS,Organic,Unmapped,Tier 1,1
100340,2026-01-27,263.0,1,261.0,8,3,199.0,7,7,0,4,56.2,3.5,0,0,1,1,India,Android,Organic,Unmapped,Tier 2,0
100341,2026-01-27,814.0,1,132.0,534,1,83.0,8,8,0,1,12.3,3.8,1,1,1,1,India,iOS,Google Ads,Performance,Tier 1,1
100342,2026-01-27,1845.0,1,106.0,255,2,369.0,8,7,0,2,29.3,5.0,0,1,1,1,India,Android,CRM,Unmapped,Tier 3,1
100343,2026-01-27,612.0,1,424.0,146,1,1951.0,5,10,2,2,9.7,3.5,0,0,1,1,India,Web,Meta Ads,Performance,Tier 3,0
100344,2026-01-27,805.0,2,93.0,482,2,1305.0,5,4,1,1,1.3,4.3,0,0,1,1,USA,Android,CRM,Brand,Tier 3,1
100345,2026-01-27,1038.0,1,37.0,369,0,0.0,4,5,1,1,2.6,3.9,0,0,0,1,India,Android,Meta Ads,Influencer,Tier 2,1
100346,2026-01-27,333.0,1,441.0,507,5,3301.0,0,8,2,2,24.6,4.1,1,0,0,1,India,Android,Organic,Performance,Tier 2,1
100347,2026-01-27,792.0,1,447.0,432,5,1343.0,3,6,2,2,3.1,2.4,0,0,1,1,USA,iOS,Google Ads,Performance,Tier 2,1
100348,2026-01-27,327.0,4,93.0,515,3,1490.0,2,6,0,1,4.0,4.4,0,0,1,1,UAE,Android,Referral,Unmapped,Tier 2,0
100349,2026-01-27,582.0,1,697.0,116,2,637.0,4,2,0,2,16.8,5.0,0,0,1,1,India,iOS,Organic,Unmapped,Tier 1,0
100350,2026-01-27,873.0,1,156.0,110,2,1286.0,3,11,0,1,3.0,5.0,0,0,1,1,India,Android,Organic,Unmapped,Tier 3,0
100351,2026-01-27,237.0,1,94.0,40,0,0.0,5,7,1,0,0.0,3.8,0,1,0,1,UK,Android,Referral,Remarketing,Tier 3,0
100352,2026-01-27,38.0,3,254.0,185,2,588.0,1,7,0,3,17.0,5.0,1,0,1,1,India,Android,CRM,Influencer,Tier 3,0
100353,2026-01-27,219.0,2,46.0,297,2,991.0,4,9,0,1,4.2,5.0,0,0,1,1,India,Android,CRM,Performance,Tier 1,1
100354,2026-01-27,959.0,1,69.0,305,1,350.0,3,5,2,0,0.0,3.8,0,1,1,1,India,Android,Meta Ads,Remarketing,Tier 1,1
100355,2026-01-27,196.0,1,213.0,365,4,1400.0,4,3,1,3,4.0,5.0,0,1,0,1,UAE,Android,Organic,Performance,Tier 3,1
100356,2026-01-27,925.0,1,184.0,395,5,615.0,6,6,0,0,0.0,3.9,0,0,1,0,India,Android,Google Ads,Unmapped,Tier 3,1
100357,2026-01-27,220.0,2,336.0,441,1,631.0,3,4,3,1,2.1,4.4,0,0,1,1,India,Android,Meta Ads,Performance,Tier 3,1
100358,2026-01-27,395.0,2,53.0,280,2,4763.0,2,11,0,2,23.8,5.0,1,0,1,1,India,Android,Meta Ads,Performance,Tier 1,0
