user_id,cohort_recharge_date,recharge_amount_on_day,recharge_count_on_day,wallet_balance_after_recharge,days_since_signup,lifetime_recharge_count_before_day,lifetime_recharge_amount_before_day,sessions_last_7d,app_launches_last_7d,notifications_clicked_last_7d,consultations_last_7d,paid_consult_minutes_last_7d,avg_consult_rating,has_used_coupon_on_day,has_done_promo_recharge,is_free_consultation_taken,has_push_enabled,country,device_type,acquisition_source,campaign_group,city_tier
100741,2026-01-27,534.0,1,5.0,375,2,833.0,4,7,0,3,91.2,4.2,1,0,1,1,UK,Android,Google Ads,Performance,Tier 3
100742,2026-01-27,137.0,3,109.0,183,2,1886.0,4,3,1,1,3.2,3.3,1,0,1,1,India,Android,Google Ads,Performance,Tier 1
100743,2026-01-27,15.0,2,108.0,354,1,59.0,2,7,0,1,12.0,4.4,0,1,1,1,India,Android,Meta Ads,Unmapped,Tier 2
100744,2026-01-27,1090.0,1,358.0,523,2,903.0,3,5,1,3,33.0,1.5,0,0,0,1,India,Android,Meta Ads,Performance,Tier 2
100745,2026-01-27,796.0,1,322.0,27,1,578.0,6,4,0,1,13.0,3.7,0,0,1,0,UAE,Android,Referral,Unmapped,Tier 1
100746,2026-01-27,420.0,3,40.0,538,3,2158.0,2,5,0,3,9.3,5.0,0,0,1,1,India,Android,Google Ads,Performance,Tier 1
100747,2026-01-27,504.0,1,118.0,248,1,509.0,5,3,1,1,2.4,5.0,1,0,1,0,India,iOS,Organic,Brand,Tier 2
100748,2026-01-27,72.0,1,86.0,419,2,409.0,3,7,2,3,45.7,4.3,0,0,0,1,Canada,Android,CRM,Performance,Tier 2
100749,2026-01-27,867.0,4,508.0,147,3,608.0,5,3,0,0,0.0,3.9,0,1,0,1,UAE,Android,Organic,Brand,Tier 3
100750,2026-01-27,200.0,3,788.0,299,4,896.0,4,9,2,2,7.8,3.7,1,0,1,1,India,Android,Referral,Remarketing,Tier 1
100751,2026-01-27,524.0,1,381.0,200,3,1031.0,4,6,1,1,1.9,4.3,0,0,0,0,UAE,Android,Google Ads,Performance,Tier 2
100752,2026-01-27,224.0,1,51.0,314,2,745.0,2,5,0,3,27.5,4.0,1,0,1,1,India,Web,Meta Ads,Performance,Tier 1
100753,2026-01-27,467.0,1,155.0,240,2,1154.0,3,5,1,0,0.0,3.2,0,0,0,1,UAE,Android,Referral,Performance,Tier 1
100754,2026-01-27,1745.0,1,278.0,305,2,632.0,1,3,0,0,0.0,3.6,0,1,1,1,India,Android,Organic,Unmapped,Tier 2
100755,2026-01-27,1340.0,1,145.0,106,2,618.0,4,9,0,1,20.8,4.8,0,0,0,1,UAE,Android,CRM,Remarketing,Tier 1
100756,2026-01-27,138.0,1,64.0,213,1,790.0,1,6,3,1,3.6,4.0,1,0,0,0,India,iOS,CRM,Performance,Tier 1
100757,2026-01-27,301.0,1,246.0,344,1,407.0,5,8,0,2,16.0,5.0,0,0,1,0,India,Android,Organic,Performance,Tier 1
100758,2026-01-27,769.0,1,111.0,47,3,1868.0,6,8,2,0,0.0,5.0,0,0,1,1,India,Android,Google Ads,Influencer,Tier 3
100759,2026-01-27,595.0,1,79.0,297,1,654.0,4,5,2,1,19.4,2.6,1,0,1,1,India,Android,Referral,Unmapped,Tier 1
100760,2026-01-27,807.0,1,302.0,411,2,562.0,4,10,3,1,3.2,5.0,1,0,1,0,India,iOS,Organic,Influencer,Tier 2
100761,2026-01-27,1189.0,1,367.0,241,1,234.0,6,9,2,0,0.0,3.2,1,0,1,1,India,Android,Referral,Performance,Tier 1
100762,2026-01-27,791.0,2,155.0,91,3,2154.0,1,4,1,1,6.8,3.1,0,0,0,0,India,iOS,Organic,Remarketing,Tier 1
100763,2026-01-27,323.0,2,126.0,421,2,1693.0,9,6,1,2,4.4,4.2,0,0,1,1,India,Android,Google Ads,Brand,Tier 3
100764,2026-01-27,137.0,1,515.0,337,3,1793.0,6,7,1,0,0.0,4.0,0,0,0,1,India,Android,Organic,Remarketing,Tier 2
100765,2026-01-27,374.0,3,184.0,40,0,0.0,5,11,1,0,0.0,4.0,0,0,1,0,India,Android,Meta Ads,Brand,Tier 2
100766,2026-01-27,529.0,1,113.0,493,2,1353.0,3,8,1,1,3.5,4.9,0,1,1,1,India,Android,CRM,Brand,Tier 2
100767,2026-01-27,1060.0,1,234.0,436,1,501.0,5,9,1,5,12.1,4.0,0,1,1,1,India,Android,Organic,Performance,Tier 1
100768,2026-01-27,147.0,1,245.0,283,3,1390.0,5,6,1,0,0.0,5.0,0,0,1,0,UK,Android,Google Ads,Performance,Tier 2
100769,2026-01-27,768.0,1,111.0,350,1,1057.0,11,14,1,2,6.6,3.7,0,0,1,1,India,Android,Meta Ads,Remarketing,Tier 2
100770,2026-01-27,954.0,2,615.0,307,4,1604.0,5,9,2,0,0.0,4.2,0,0,1,1,India,Android,Meta Ads,Remarketing,Tier 2
100771,2026-01-27,1221.0,1,200.0,408,3,769.0,5,1,0,2,13.9,4.1,1,0,1,1,India,Android,Google Ads,Remarketing,Tier 1
100772,2026-01-27,1149.0,1,113.0,290,4,2712.0,2,5,3,1,44.6,4.8,0,0,0,1,Canada,Android,Meta Ads,Performance,Tier 1
100773,2026-01-27,322.0,1,11.0,525,3,101.0,5,4,1,1,6.0,3.5,0,0,0,1,India,iOS,Organic,Remarketing,Tier 2
100774,2026-01-27,527.0,1,129.0,417,2,1248.0,6,4,2,3,21.7,3.7,0,0,1,1,India,Android,Referral,Brand,Tier 2
100775,2026-01-27,643.0,2,25.0,90,3,1931.0,8,12,1,1,0.7,3.4,0,0,1,1,India,Android,Google Ads,Performance,Tier 3
100776,2026-01-27,378.0,2,36.0,306,2,925.0,3,3,2,2,28.4,3.9,0,0,1,1,India,iOS,Meta Ads,Unmapped,Tier 2
100777,2026-01-27,128.0,1,93.0,511,3,2986.0,4,3,1,1,2.4,3.9,0,0,0,1,India,Android,Google Ads,Brand,Tier 1
100778,2026-01-27,289.0,1,429.0,26,1,115.0,4,4,2,1,1.8,3.2,0,0,1,0,UK,Android,Meta Ads,Brand,Tier 1
100779,2026-01-27,424.0,4,266.0,117,3,1098.0,3,8,4,2,1.6,4.2,1,0,1,1,India,Web,Organic,Performance,Tier 1
100780,2026-01-27,395.0,1,144.0,253,3,6737.0,4,7,2,1,7.6,3.7,0,0,0,0,India,iOS,Organic,Brand,Tier 3
100781,2026-01-27,138.0,1,148.0,315,3,3135.0,7,7,1,1,9.7,4.5,0,0,0,0,USA,iOS,Organic,Influencer,Tier 1
100782,2026-01-27,999.0,1,625.0,530,3,244.0,6,5,2,0,0.0,5.0,0,0,0,1,India,Android,Organic,Remarketing,Tier 1
100783,2026-01-27,598.0,1,133.0,332,1,1043.0,1,4,1,1,7.7,5.0,1,0,1,1,India,Android,Meta Ads,Performance,Tier 2
100784,2026-01-27,220.0,1,168.0,301,0,0.0,7,8,2,0,0.0,4.7,0,0,1,1,Canada,Android,Meta Ads,Brand,Tier 2
100785,2026-01-27,287.0,1,42.0,384,4,2127.0,2,8,0,1,2.6,2.5,0,0,0,1,India,Android,Organic,Remarketing,Tier 1
100786,2026-01-27,1794.0,1,149.0,303,1,286.0,5,9,0,0,0.0,3.1,0,0,1,1,India,Android,Meta Ads,Unmapped,Tier 1
100787,2026-01-27,940.0,1,103.0,316,0,0.0,3,3,2,1,8.8,4.1,1,0,1,1,India,Android,Google Ads,Performance,Tier 2
100788,2026-01-27,271.0,1,132.0,169,4,2684.0,3,3,1,1,3.7,3.4,0,0,1,0,India,Android,Organic,Performance,Tier 3
100789,2026-01-27,35.0,1,657.0,177,3,2920.0,2,4,0,0,0.0,3.0,0,1,1,1,India,Android,Organic,Brand,Tier 2
100790,2026-01-27,524.0,1,219.0,253,1,111.0,4,6,0,0,0.0,4.4,1,0,1,0,India,Android,Referral,Brand,Tier 2
100791,2026-01-27,146.0,1,88.0,149,5,3851.0,5,2,1,1,7.4,5.0,0,0,1,1,India,Android,Google Ads,Remarketing,Tier 2
100792,2026-01-27,482.0,2,41.0,482,1,49.0,4,5,2,2,17.7,5.0,0,0,1,1,USA,Android,Google Ads,Brand,Tier 3
100793,2026-01-27,215.0,2,183.0,383,0,0.0,2,8,0,1,0.5,3.6,0,0,1,1,India,Android,Organic,Performance,Tier 2
100794,2026-01-27,1239.0,1,179.0,243,4,4943.0,4,5,1,3,34.0,5.0,0,0,1,1,India,Android,Organic,Unmapped,Tier 3
100795,2026-01-27,284.0,1,116.0,448,0,0.0,1,2,2,2,27.3,3.3,1,1,1,1,India,iOS,Organic,Performance,Tier 3
100796,2026-01-27,845.0,3,562.0,123,2,1458.0,3,7,1,3,19.0,5.0,0,0,0,1,India,Android,CRM,Brand,Tier 3
100797,2026-01-27,357.0,1,115.0,367,0,0.0,5,2,1,2,13.3,3.4,0,0,1,1,India,Android,Organic,Brand,Tier 2
100798,2026-01-27,192.0,3,297.0,479,2,1521.0,4,14,2,1,9.8,4.1,0,1,0,1,India,Android,Organic,Influencer,Tier 3
100799,2026-01-27,213.0,2,172.0,430,2,3351.0,2,5,1,1,4.2,3.6,0,0,1,0,USA,Android,Organic,Performance,Tier 2
100800,2026-01-27,548.0,3,108.0,336,2,929.0,2,6,2,2,33.6,4.3,0,1,0,1,India,Android,Referral,Unmapped,Tier 3
100801,2026-01-27,660.0,3,238.0,102,1,957.0,2,3,2,0,0.0,3.3,1,1,1,0,India,Android,Organic,Brand,Tier 3
100802,2026-01-27,1160.0,2,80.0,51,1,474.0,3,7,0,1,8.0,4.1,1,0,1,1,UK,Android,Google Ads,Remarketing,Tier 3
100803,2026-01-27,1149.0,1,233.0,525,1,664.0,4,4,1,3,20.3,4.2,0,0,1,1,India,Web,Google Ads,Performance,Tier 1
100804,2026-01-27,930.0,1,353.0,13,2,588.0,7,4,3,2,3.6,2.9,1,0,1,1,India,Android,Meta Ads,Performance,Tier 3
100805,2026-01-27,216.0,1,64.0,221,3,839.0,8,11,1,1,14.1,4.0,0,0,0,0,India,Web,CRM,Remarketing,Tier 3
100806,2026-01-27,511.0,1,247.0,463,3,190.0,2,11,3,0,0.0,4.2,0,1,1,1,India,Android,Organic,Performance,Tier 3
100807,2026-01-27,501.0,2,159.0,517,3,1632.0,5,1,1,2,32.7,5.0,0,0,1,0,India,Android,Google Ads,Unmapped,Tier 2
100808,2026-01-27,239.0,1,113.0,137,0,0.0,3,7,0,0,0.0,3.6,1,0,1,1,India,Android,Google Ads,Performance,Tier 3
100809,2026-01-27,157.0,1,142.0,345,2,368.0,2,1,0,0,0.0,2.4,0,1,0,1,India,Android,Meta Ads,Unmapped,Tier 1
100810,2026-01-27,539.0,1,151.0,35,5,6014.0,3,4,0,1,2.2,2.1,0,0,1,1,India,Android,Meta Ads,Influencer,Tier 1
100811,2026-01-27,156.0,1,78.0,88,2,1796.0,6,6,0,1,24.1,4.7,0,0,1,0,India,iOS,Meta Ads,Influencer,Tier 2
100812,2026-01-27,536.0,1,648.0,397,4,1087.0,3,5,0,1,0.9,3.3,0,0,1,1,India,Android,Meta Ads,Brand,Tier 2
100813,2026-01-27,343.0,1,151.0,247,1,420.0,6,6,0,1,4.6,4.0,0,0,1,1,UK,Android,Meta Ads,Unmapped,Tier 2
100814,2026-01-27,841.0,3,193.0,97,0,0.0,2,7,0,0,0.0,4.0,0,1,1,1,India,Android,Organic,Unmapped,Tier 3
100815,2026-01-27,853.0,1,541.0,97,0,0.0,6,7,1,1,8.3,3.7,0,0,1,0,India,iOS,Organic,Performance,Tier 3
100816,2026-01-27,524.0,2,350.0,51,3,3470.0,4,8,1,1,13.1,5.0,0,0,0,1,Canada,Android,Organic,Performance,Tier 1
100817,2026-01-27,465.0,3,382.0,195,6,710.0,6,7,0,2,8.0,4.9,0,0,1,1,Canada,iOS,Referral,Remarketing,Tier 3
100818,2026-01-27,859.0,1,151.0,209,3,2003.0,8,6,2,3,23.3,5.0,1,1,0,0,USA,Android,Referral,Remarketing,Tier 2
100819,2026-01-27,1267.0,1,57.0,25,2,1700.0,7,11,1,2,10.9,3.9,1,0,1,1,India,Android,Organic,Influencer,Tier 1
100820,2026-01-27,837.0,2,104.0,444,2,841.0,5,8,1,4,23.0,2.7,0,0,1,0,USA,Android,Google Ads,Brand,Tier 1
100821,2026-01-27,718.0,3,170.0,195,5,6091.0,5,6,0,2,27.9,4.6,0,0,1,1,India,Android,Organic,Remarketing,Tier 1
100822,2026-01-27,1151.0,3,42.0,268,2,2381.0,4,4,0,1,3.2,3.6,0,0,0,0,India,iOS,Organic,Performance,Tier 2
100823,2026-01-27,150.0,1,241.0,54,1,180.0,7,6,1,0,0.0,4.1,1,0,0,1,USA,iOS,Google Ads,Brand,Tier 1
100824,2026-01-27,77.0,1,22.0,203,1,676.0,4,5,0,2,6.7,5.0,0,1,1,1,India,Android,CRM,Remarketing,Tier 1
100825,2026-01-27,362.0,1,298.0,340,0,0.0,9,9,3,2,16.4,3.8,1,0,0,0,India,Android,Organic,Performance,Tier 3
100826,2026-01-27,1117.0,1,389.0,328,3,1062.0,5,4,1,1,10.7,2.7,0,0,1,1,USA,Android,Organic,Performance,Tier 3
100827,2026-01-27,1164.0,1,275.0,522,5,5083.0,10,8,0,2,27.8,3.9,0,0,1,1,India,iOS,Google Ads,Influencer,Tier 3
100828,2026-01-27,450.0,3,240.0,162,2,571.0,2,7,1,1,4.8,4.7,1,1,1,1,India,Android,Google Ads,Brand,Tier 2
100829,2026-01-27,1023.0,2,227.0,279,2,1168.0,4,6,1,2,4.9,3.5,0,0,1,1,India,Android,Organic,Brand,Tier 3
100830,2026-01-27,1723.0,1,41.0,93,1,162.0,5,4,1,2,9.9,4.0,0,1,1,0,India,iOS,Google Ads,Performance,Tier 2
100831,2026-01-27,355.0,1,172.0,492,5,843.0,4,5,0,3,7.6,3.6,1,0,1,1,UK,Android,Organic,Remarketing,Tier 3
100832,2026-01-27,571.0,1,235.0,245,3,792.0,5,7,0,1,7.5,4.1,0,0,1,1,India,iOS,Organic,Influencer,Tier 1
100833,2026-01-27,907.0,1,390.0,140,0,0.0,4,8,0,2,28.9,4.3,1,0,1,0,India,iOS,Organic,Influencer,Tier 1
100834,2026-01-27,736.0,1,78.0,354,3,1511.0,5,4,2,2,19.0,4.0,0,1,0,1,India,Android,Google Ads,Performance,Tier 3
100835,2026-01-27,738.0,3,201.0,174,6,1803.0,7,4,0,2,15.3,5.0,0,1,1,1,Canada,Android,Organic,Performance,Tier 2
100836,2026-01-27,1160.0,1,303.0,129,2,336.0,5,8,0,0,0.0,1.8,1,0,1,1,India,Android,Organic,Brand,Tier 3
100837,2026-01-27,997.0,1,329.0,302,2,1951.0,4,6,0,2,24.4,4.5,1,0,0,1,India,Android,Organic,Unmapped,Tier 2
100838,2026-01-27,207.0,1,21.0,12,3,1666.0,4,9,0,3,20.0,3.7,0,0,0,1,India,Android,Google Ads,Influencer,Tier 3
100839,2026-01-27,572.0,1,243.0,487,2,1442.0,9,4,2,1,1.2,5.0,1,1,0,1,India,Web,Referral,Brand,Tier 2
100840,2026-01-27,779.0,3,260.0,86,1,592.0,3,6,2,4,73.5,5.0,1,0,0,0,UAE,Android,CRM,Performance,Tier 3
100841,2026-01-27,167.0,2,153.0,134,2,1539.0,5,8,2,1,6.5,3.6,0,0,1,1,India,Web,Referral,Brand,Tier 3
100842,2026-01-27,602.0,1,33.0,111,4,1950.0,5,4,0,0,0.0,4.0,0,0,1,1,India,Web,Meta Ads,Performance,Tier 2
100843,2026-01-27,555.0,1,80.0,333,4,625.0,4,6,0,0,0.0,3.5,1,0,1,1,India,Web,Organic,Performance,Tier 3
100844,2026-01-27,939.0,1,397.0,329,3,1791.0,4,8,1,2,14.7,3.6,1,1,0,1,India,Android,Organic,Performance,Tier 1
100845,2026-01-27,221.0,1,240.0,474,3,1307.0,4,7,2,3,9.1,3.3,1,0,1,1,UAE,Android,Google Ads,Brand,Tier 2
100846,2026-01-27,518.0,1,156.0,460,3,1737.0,8,10,2,3,82.9,5.0,1,0,0,1,India,Android,Meta Ads,Unmapped,Tier 3
100847,2026-01-27,1096.0,1,199.0,426,3,2328.0,6,5,0,0,0.0,4.4,1,0,0,1,India,Android,Meta Ads,Brand,Tier 1
100848,2026-01-27,643.0,2,40.0,435,0,0.0,9,4,1,1,15.0,3.6,1,0,1,1,India,iOS,Organic,Performance,Tier 2
100849,2026-01-27,683.0,1,186.0,203,2,2712.0,5,5,1,2,14.7,2.8,1,0,1,1,India,Android,Meta Ads,Performance,Tier 2
100850,2026-01-27,330.0,1,249.0,4,1,524.0,2,4,1,1,2.1,4.4,1,0,1,1,USA,Android,Organic,Remarketing,Tier 2
100851,2026-01-27,140.0,2,95.0,145,0,0.0,3,5,1,0,0.0,4.0,0,0,1,0,India,Android,Referral,Brand,Tier 2
100852,2026-01-27,325.0,1,489.0,387,4,1842.0,2,6,2,2,15.4,3.8,1,0,1,1,UAE,Android,Organic,Influencer,Tier 2
100853,2026-01-27,903.0,1,63.0,168,2,1450.0,6,3,1,1,3.7,4.3,0,0,1,1,India,Android,Google Ads,Performance,Tier 1
100854,2026-01-27,148.0,1,224.0,369,0,0.0,3,5,0,2,11.8,5.0,0,0,0,1,India,Android,Meta Ads,Performance,Tier 1
100855,2026-01-27,316.0,1,96.0,325,8,10546.0,4,3,3,0,0.0,3.2,1,0,1,1,India,Android,Organic,Performance,Tier 3
100856,2026-01-27,419.0,1,119.0,17,2,957.0,4,6,2,1,1.5,4.1,0,0,1,1,India,Android,CRM,Performance,Tier 3
100857,2026-01-27,827.0,2,35.0,347,2,1522.0,3,7,1,1,7.8,3.9,0,0,1,1,India,iOS,Organic,Performance,Tier 2
100858,2026-01-27,190.0,1,405.0,42,4,4746.0,2,7,1,2,9.8,4.3,1,1,1,1,India,iOS,Organic,Influencer,Tier 1
100859,2026-01-27,404.0,1,510.0,366,0,0.0,7,4,1,3,45.3,4.8,0,0,1,1,India,Android,Meta Ads,Brand,Tier 3
100860,2026-01-27,448.0,2,849.0,509,1,1085.0,4,6,2,0,0.0,5.0,0,0,0,1,India,Android,Google Ads,Influencer,Tier 2
100861,2026-01-27,531.0,3,586.0,42,3,170.0,6,9,0,1,12.4,5.0,1,0,1,1,India,Web,CRM,Performance,Tier 2
100862,2026-01-27,1066.0,2,95.0,392,4,732.0,9,5,1,2,2.6,3.5,1,0,1,0,India,Android,Google Ads,Unmapped,Tier 1
100863,2026-01-27,292.0,1,67.0,105,3,1017.0,4,7,2,1,16.0,2.3,0,0,1,1,India,Android,Google Ads,Unmapped,Tier 2
100864,2026-01-27,337.0,1,198.0,17,0,0.0,4,7,0,0,0.0,2.5,0,0,1,1,India,Android,Referral,Brand,Tier 2
100865,2026-01-27,304.0,1,622.0,156,5,6037.0,3,9,0,3,39.9,3.3,0,0,1,1,India,Android,Google Ads,Performance,Tier 1
100866,2026-01-27,369.0,1,321.0,326,0,0.0,4,5,0,2,23.5,4.5,1,0,1,1,Canada,Android,Organic,Unmapped,Tier 2
100867,2026-01-27,844.0,1,456.0,233,5,1142.0,4,9,0,3,23.1,4.6,1,0,1,1,Canada,iOS,Google Ads,Unmapped,Tier 2
100868,2026-01-27,56.0,2,120.0,422,2,1926.0,3,5,1,2,14.1,4.9,0,0,1,1,India,Android,Organic,Remarketing,Tier 1
100869,2026-01-27,58.0,1,119.0,84,2,1232.0,3,5,1,3,36.0,3.5,0,1,0,1,India,iOS,Organic,Influencer,Tier 3
100870,2026-01-27,633.0,1,59.0,319,3,3111.0,8,3,1,3,1.9,2.9,0,0,1,0,India,Android,Organic,Brand,Tier 2
100871,2026-01-27,833.0,2,169.0,445,3,2872.0,3,4,1,1,21.7,3.9,1,0,1,1,UAE,Android,Organic,Remarketing,Tier 3
100872,2026-01-27,489.0,1,114.0,34,4,2118.0,4,2,1,1,3.1,3.2,0,1,1,0,India,Android,Meta Ads,Performance,Tier 1
100873,2026-01-27,844.0,1,78.0,317,2,394.0,3,13,0,2,3.2,4.1,1,0,1,1,India,Web,CRM,Performance,Tier 1
100874,2026-01-27,821.0,3,96.0,186,0,0.0,7,5,0,1,4.7,4.0,1,0,1,1,India,Android,Organic,Remarketing,Tier 2
100875,2026-01-27,212.0,1,128.0,224,2,768.0,3,3,0,2,19.9,4.6,0,0,1,1,India,Android,Meta Ads,Remarketing,Tier 2
100876,2026-01-27,346.0,1,277.0,48,1,251.0,5,4,1,1,13.6,3.0,0,0,1,1,India,Android,Organic,Remarketing,Tier 2
100877,2026-01-27,627.0,1,238.0,156,2,977.0,4,5,0,3,37.2,3.7,0,0,0,1,India,Android,Organic,Performance,Tier 2
100878,2026-01-27,122.0,1,62.0,475,0,0.0,7,7,2,1,10.7,3.4,0,1,1,1,India,Android,Google Ads,Influencer,Tier 1
100879,2026-01-27,213.0,1,252.0,235,1,1116.0,4,6,0,3,20.1,5.0,0,0,1,1,India,Android,Organic,Brand,Tier 2
100880,2026-01-27,395.0,1,141.0,240,1,65.0,6,11,1,2,0.8,3.8,0,1,1,1,India,Android,Referral,Remarketing,Tier 1
100881,2026-01-27,625.0,1,358.0,278,2,156.0,2,1,2,0,0.0,3.8,0,0,1,1,UAE,Android,Organic,Performance,Tier 1
100882,2026-01-27,168.0,3,388.0,518,0,0.0,0,8,1,3,70.8,4.2,0,0,1,0,India,Android,CRM,Remarketing,Tier 2
100883,2026-01-27,576.0,1,21.0,136,3,2812.0,2,3,4,1,2.1,4.0,0,1,0,1,India,Android,CRM,Unmapped,Tier 2
100884,2026-01-27,188.0,1,43.0,282,2,298.0,7,6,2,5,50.0,4.6,0,0,1,1,India,Android,Referral,Remarketing,Tier 1
100885,2026-01-27,538.0,2,184.0,510,2,4131.0,3,8,0,2,12.9,4.0,0,0,0,1,India,Android,Meta Ads,Performance,Tier 2
100886,2026-01-27,334.0,1,374.0,217,0,0.0,3,8,0,1,2.6,3.8,0,0,1,1,India,iOS,Organic,Performance,Tier 2
100887,2026-01-27,346.0,1,411.0,205,1,152.0,4,3,0,1,2.3,3.9,0,0,0,1,India,Android,Organic,Brand,Tier 3
100888,2026-01-27,130.0,1,180.0,25,0,0.0,2,6,2,0,0.0,4.2,0,0,1,1,India,Android,Google Ads,Brand,Tier 3
100889,2026-01-27,835.0,1,85.0,216,3,1307.0,4,3,0,3,34.4,5.0,0,0,1,1,India,Android,CRM,Brand,Tier 1
100890,2026-01-27,1005.0,4,373.0,223,4,2024.0,4,7,1,2,23.0,5.0,0,0,1,1,USA,Android,Organic,Brand,Tier 1
100891,2026-01-27,1124.0,1,73.0,214,2,344.0,5,4,1,1,9.9,2.9,0,0,1,1,India,Android,Google Ads,Performance,Tier 2
100892,2026-01-27,125.0,2,477.0,301,4,2714.0,5,3,1,4,14.5,4.2,1,0,0,0,UAE,Android,Organic,Brand,Tier 2
100893,2026-01-27,1336.0,1,371.0,198,1,342.0,1,7,0,1,6.6,5.0,0,1,1,1,UAE,Android,CRM,Brand,Tier 3
100894,2026-01-27,401.0,1,340.0,197,1,116.0,3,9,2,2,15.1,4.4,0,0,0,1,India,Android,Organic,Remarketing,Tier 2
100895,2026-01-27,681.0,1,111.0,155,4,2914.0,7,4,1,0,0.0,3.2,1,0,1,0,India,Android,Referral,Influencer,Tier 1
100896,2026-01-27,258.0,1,324.0,176,0,0.0,4,8,0,3,6.3,4.2,0,0,1,1,India,Android,CRM,Remarketing,Tier 2
100897,2026-01-27,1014.0,2,68.0,18,1,1544.0,3,5,1,1,10.0,5.0,0,0,1,1,India,iOS,Organic,Brand,Tier 1
100898,2026-01-27,129.0,1,38.0,394,5,4222.0,6,4,0,2,23.1,3.1,0,0,1,1,India,iOS,Organic,Remarketing,Tier 2
100899,2026-01-27,617.0,1,232.0,399,2,634.0,6,12,0,0,0.0,3.5,0,0,0,1,India,iOS,Google Ads,Unmapped,Tier 2
100900,2026-01-27,604.0,3,288.0,532,3,1382.0,4,5,0,2,36.5,3.5,0,0,1,1,Canada,Android,Referral,Brand,Tier 1
100901,2026-01-27,512.0,1,149.0,408,2,1082.0,6,4,0,3,3.8,3.5,0,0,1,1,India,Android,Organic,Performance,Tier 1
100902,2026-01-27,478.0,1,37.0,375,3,2434.0,3,4,0,3,60.8,3.8,1,1,1,1,USA,Android,Meta Ads,Brand,Tier 2
100903,2026-01-27,225.0,1,142.0,295,1,384.0,3,5,0,1,0.2,3.7,1,0,1,0,India,Android,Organic,Remarketing,Tier 2
100904,2026-01-27,588.0,2,119.0,63,2,2471.0,4,5,0,1,5.5,4.5,1,0,0,1,India,Android,Meta Ads,Unmapped,Tier 1
100905,2026-01-27,449.0,2,138.0,371,6,2997.0,5,7,0,1,10.8,3.3,0,0,1,0,UK,Android,Meta Ads,Remarketing,Tier 1
100906,2026-01-27,1187.0,1,87.0,17,2,38.0,11,7,0,1,2.4,3.0,0,0,1,1,USA,iOS,Organic,Remarketing,Tier 3
100907,2026-01-27,969.0,1,50.0,426,3,2253.0,0,3,4,1,11.0,5.0,0,0,0,1,India,Android,Google Ads,Brand,Tier 1
100908,2026-01-27,491.0,4,113.0,272,0,0.0,5,4,2,1,11.2,4.5,1,0,0,1,India,Android,Meta Ads,Brand,Tier 2
100909,2026-01-27,302.0,1,136.0,264,4,1756.0,4,7,0,3,14.3,5.0,0,0,0,1,UAE,Android,Organic,Influencer,Tier 2
100910,2026-01-27,98.0,1,171.0,176,1,307.0,3,3,1,4,29.2,4.0,0,0,1,1,USA,Android,Organic,Influencer,Tier 2
100911,2026-01-27,600.0,1,162.0,347,4,1428.0,4,7,2,1,8.6,4.8,0,0,1,0,India,Android,CRM,Brand,Tier 1
100912,2026-01-27,1523.0,2,297.0,490,4,1171.0,3,5,0,1,8.5,4.4,0,0,1,1,India,Android,Google Ads,Influencer,Tier 2
100913,2026-01-27,484.0,1,149.0,412,5,1147.0,5,3,0,2,1.0,5.0,0,0,0,1,India,Android,Referral,Performance,Tier 3
100914,2026-01-27,437.0,1,660.0,210,3,3217.0,10,9,2,3,45.5,4.6,0,1,0,1,India,iOS,Organic,Brand,Tier 1
100915,2026-01-27,526.0,1,60.0,53,1,296.0,5,10,0,1,4.8,5.0,0,0,0,1,UK,iOS,Google Ads,Remarketing,Tier 3
100916,2026-01-27,432.0,1,128.0,378,3,1626.0,4,3,0,1,27.4,4.9,1,0,1,0,UAE,iOS,CRM,Unmapped,Tier 1
100917,2026-01-27,356.0,1,100.0,240,1,974.0,3,13,2,0,0.0,4.3,0,1,1,1,India,Android,Organic,Influencer,Tier 3
100918,2026-01-27,858.0,1,164.0,436,5,6655.0,3,9,1,0,0.0,2.6,0,0,1,1,India,iOS,Organic,Brand,Tier 2
100919,2026-01-27,761.0,1,210.0,72,2,1321.0,7,6,2,0,0.0,3.8,0,0,1,1,India,Web,Google Ads,Remarketing,Tier 1
100920,2026-01-27,980.0,3,131.0,257,3,746.0,8,4,0,1,23.9,4.2,0,1,1,1,India,Web,Meta Ads,Remarketing,Tier 2
100921,2026-01-27,537.0,1,78.0,166,1,14.0,4,7,2,1,9.4,3.9,0,0,0,0,India,Android,Organic,Unmapped,Tier 1
100922,2026-01-27,960.0,2,208.0,50,3,1700.0,0,6,1,2,4.8,3.4,1,0,0,1,India,Android,Organic,Performance,Tier 3
100923,2026-01-27,456.0,3,23.0,333,1,260.0,3,7,2,2,18.7,4.6,1,0,1,1,Canada,Android,CRM,Performance,Tier 2
100924,2026-01-27,652.0,1,19.0,138,3,955.0,4,11,0,5,44.3,5.0,0,0,1,1,India,Android,Organic,Influencer,Tier 2
100925,2026-01-27,152.0,1,114.0,208,4,1044.0,1,4,1,1,6.4,5.0,0,0,1,0,India,Android,Meta Ads,Influencer,Tier 2
100926,2026-01-27,890.0,1,462.0,159,2,663.0,1,6,1,1,6.8,5.0,0,0,1,1,India,Android,Organic,Remarketing,Tier 1
